i,winDiff,avg
710,-30,-0.04219409282700422
711,-29,-0.04073033707865169
712,-30,-0.04207573632538569
713,-31,-0.04341736694677871
714,-30,-0.04195804195804196
715,-31,-0.04329608938547486
716,-30,-0.04184100418410042
717,-30,-0.04178272980501393
718,-29,-0.04033379694019471
719,-28,-0.03888888888888889
720,-28,-0.038834951456310676
721,-27,-0.037396121883656507
722,-26,-0.035961272475795295
723,-27,-0.03729281767955801
724,-28,-0.038620689655172416
725,-29,-0.03994490358126722
726,-30,-0.04126547455295736
727,-31,-0.042582417582417584
728,-30,-0.0411522633744856
729,-31,-0.04246575342465753
730,-30,-0.04103967168262654
731,-30,-0.040983606557377046
732,-29,-0.03956343792633015
733,-28,-0.03814713896457766
734,-29,-0.03945578231292517
735,-30,-0.04076086956521739
736,-31,-0.04206241519674356
737,-30,-0.04065040650406504
738,-30,-0.04059539918809202
739,-31,-0.041891891891891894
740,-32,-0.043184885290148446
741,-31,-0.04177897574123989
742,-32,-0.04306864064602961
743,-31,-0.041666666666666664
744,-30,-0.040268456375838924
745,-31,-0.04155495978552279
746,-32,-0.0428380187416332
747,-33,-0.04411764705882353
748,-32,-0.042723631508678236
749,-33,-0.044
750,-32,-0.0426098535286285
751,-31,-0.041223404255319146
752,-32,-0.04249667994687915
753,-31,-0.04111405835543767
754,-32,-0.0423841059602649
755,-31,-0.041005291005291
756,-30,-0.03963011889035667
757,-31,-0.040897097625329816
758,-30,-0.039525691699604744
759,-30,-0.039473684210526314
760,-29,-0.03810775295663601
761,-28,-0.03674540682414698
762,-29,-0.03800786369593709
763,-28,-0.03664921465968586
764,-27,-0.03529411764705882
765,-26,-0.033942558746736295
766,-25,-0.03259452411994785
767,-26,-0.033854166666666664
768,-27,-0.035110533159947985
769,-28,-0.03636363636363636
770,-27,-0.03501945525291829
771,-28,-0.03626943005181347
772,-27,-0.03492884864165589
773,-26,-0.03359173126614987
774,-27,-0.03483870967741935
775,-28,-0.03608247422680412
776,-27,-0.03474903474903475
777,-28,-0.03598971722365039
778,-27,-0.03465982028241335
779,-28,-0.035897435897435895
780,-29,-0.03713188220230474
781,-30,-0.03836317135549872
782,-29,-0.037037037037037035
783,-30,-0.03826530612244898
784,-29,-0.03694267515923567
785,-30,-0.03816793893129771
786,-30,-0.03811944091486658
787,-31,-0.03934010152284264
788,-31,-0.03929024081115336
789,-32,-0.04050632911392405
790,-31,-0.039190897597977246
791,-30,-0.03787878787878788
792,-31,-0.03909205548549811
793,-30,-0.037783375314861464
794,-31,-0.0389937106918239
795,-32,-0.04020100502512563
796,-31,-0.03889585947302384
797,-30,-0.03759398496240601
798,-31,-0.03879849812265332
799,-30,-0.0375
800,-31,-0.03870162297128589
801,-30,-0.03740648379052369
802,-29,-0.0361145703611457
803,-29,-0.036069651741293535
804,-30,-0.037267080745341616
805,-31,-0.038461538461538464
806,-32,-0.03965303593556382
807,-33,-0.04084158415841584
808,-34,-0.042027194066749075
809,-35,-0.043209876543209874
810,-36,-0.04438964241676942
811,-35,-0.04310344827586207
812,-36,-0.04428044280442804
813,-36,-0.044226044226044224
814,-35,-0.04294478527607362
815,-36,-0.04411764705882353
816,-37,-0.04528763769889841
817,-36,-0.044009779951100246
818,-37,-0.045177045177045176
819,-36,-0.04390243902439024
820,-36,-0.0438489646772229
821,-36,-0.043795620437956206
822,-37,-0.04495747266099635
823,-38,-0.04611650485436893
824,-37,-0.044848484848484846
825,-38,-0.04600484261501211
826,-39,-0.0471584038694075
827,-40,-0.04830917874396135
828,-39,-0.047044632086851626
829,-38,-0.04578313253012048
830,-37,-0.044524669073405534
831,-38,-0.04567307692307692
832,-39,-0.0468187274909964
833,-40,-0.047961630695443645
834,-41,-0.04910179640718563
835,-40,-0.04784688995215311
836,-41,-0.04898446833930705
837,-42,-0.050119331742243436
838,-43,-0.05125148986889154
839,-44,-0.05238095238095238
840,-43,-0.05112960760998811
841,-44,-0.052256532066508314
842,-45,-0.05338078291814947
843,-45,-0.0533175355450237
844,-45,-0.05325443786982249
845,-46,-0.054373522458628844
846,-45,-0.053128689492325853
847,-46,-0.054245283018867926
848,-47,-0.05535924617196702
849,-46,-0.05411764705882353
850,-45,-0.052878965922444184
851,-45,-0.0528169014084507
852,-46,-0.053927315357561546
853,-45,-0.05269320843091335
854,-46,-0.05380116959064327
855,-45,-0.052570093457943924
856,-46,-0.05367561260210035
857,-45,-0.05244755244755245
858,-44,-0.051222351571594875
859,-43,-0.05
860,-44,-0.05110336817653891
861,-45,-0.052204176334106726
862,-46,-0.05330243337195829
863,-45,-0.052083333333333336
864,-46,-0.05317919075144509
865,-47,-0.054272517321016164
866,-48,-0.05536332179930796
867,-47,-0.05414746543778802
868,-46,-0.05293440736478711
869,-45,-0.05172413793103448
870,-46,-0.05281285878300804
871,-47,-0.05389908256880734
872,-48,-0.054982817869415807
873,-47,-0.05377574370709382
874,-48,-0.054857142857142854
875,-47,-0.05365296803652968
876,-46,-0.052451539338654506
877,-47,-0.05353075170842825
878,-48,-0.05460750853242321
879,-47,-0.053409090909090906
880,-48,-0.05448354143019296
881,-47,-0.05328798185941043
882,-48,-0.05436013590033975
883,-47,-0.053167420814479636
884,-48,-0.05423728813559322
885,-47,-0.05304740406320542
886,-46,-0.05186020293122886
887,-46,-0.0518018018018018
888,-45,-0.05061867266591676
889,-46,-0.051685393258426963
890,-45,-0.050505050505050504
891,-46,-0.0515695067264574
892,-45,-0.05039193729003359
893,-46,-0.05145413870246085
894,-47,-0.05251396648044693
895,-46,-0.05133928571428571
896,-46,-0.05128205128205128
897,-47,-0.052338530066815145
898,-48,-0.05339265850945495
899,-49,-0.05444444444444444
900,-50,-0.05549389567147614
901,-51,-0.0565410199556541
902,-50,-0.05537098560354374
903,-51,-0.05641592920353982
904,-52,-0.057458563535911604
905,-53,-0.05849889624724062
906,-52,-0.05733186328555678
907,-53,-0.05837004405286344
908,-54,-0.0594059405940594
909,-55,-0.06043956043956044
910,-56,-0.06147091108671789
911,-57,-0.0625
912,-58,-0.06352683461117196
913,-59,-0.06455142231947483
914,-58,-0.0633879781420765
915,-57,-0.06222707423580786
916,-56,-0.061068702290076333
917,-55,-0.05991285403050109
918,-54,-0.058759521218716
919,-55,-0.059782608695652176
920,-56,-0.06080347448425624
921,-55,-0.0596529284164859
922,-56,-0.06067172264355363
923,-57,-0.06168831168831169
924,-56,-0.06054054054054054
925,-57,-0.061555075593952485
926,-56,-0.06040992448759439
927,-56,-0.0603448275862069
928,-57,-0.061356297093649086
929,-56,-0.060215053763440864
930,-55,-0.05907626208378088
931,-54,-0.05793991416309013
932,-53,-0.05680600214362272
933,-53,-0.056745182012847964
934,-54,-0.057754010695187166
935,-55,-0.05876068376068376
936,-56,-0.05976520811099253
937,-57,-0.060767590618336885
938,-58,-0.0617678381256656
939,-58,-0.06170212765957447
940,-57,-0.06057385759829968
